"snrdB","m1","m2","m3","m4","m5","enull","Qstat","snrdbHat","gammaMax","gamma2","gamma4","sigmaAa","sigmaA","sigmaAp","sigmaDp","mu42A","CRR","CRI","CII","CRRR","CRRI","CRII","CIII","CRRRR","CRRRI","CRRII","CRIII","CIIII","Xk45","Xk46","Xk47","Xk48","Xk49","Xk50","Xk51","Xk52","Xk53","Xk54","Xk55","Xk56","Xk57","Xk58","Xk59","Xk60","Xk61","Xk62","Xk63","Xk64","Xk65","Xk66","Xk67","Xk68","Xk69","Xk70","Xk71","Xk72","Xk73","Xk74","Xk75","Xk76","Xk77","Xk78","Xk79","Xk80","Xk81","Xk82","Xk83","Xk84","Xk85","Xk86","Xk87","Xk88","Xk89","Xk90","Xk91","Xk92","Xk93","Xk94","Xk95","Xk96","Xk97","Xk98","Xk99","Xk100","Xk101","Xk102","Xk103","Xk104","Xk105","Xk106","Xk107","Xk108","Xk109","Xk110","Xk111","Xk112","Xk113","Xk114","Xk115","Xk116","Xk117","Xk118","Xk119","Xk120","Xk121","Xk122","Xk123","Xk124","Xk125","Xk126","Xk127","Xk128","Xk129","Xk130","Xk131","Xk132","Xk133","Xk134","Xk135","Xk136","Xk137","Xk138","Xk139","Xk140","Xk141","Xk142","Xk143","Xk144","Xk145","Xk146","Xk147","Xk148","Xk149","Xk150","Xk151","Xk152","Xk153","Xk154","Xk155","Xk156","Xk157","Xk158","Xk159","Xk160","cl"
"39361",0,50.741,0.88068,0.98709,182,0.48419,1.0026,21.397,-25.823,2.1569,7.8149,114.53,0.29028,0.29494,0.9004,1.7299,0.76071,0.49436,0.035004,0.5325,0.060147,-0.037258,-0.011542,-0.037172,-0.067802,-0.0063935,0.017934,-0.021477,-0.74155,4.8149,7.5584,23.099,7.5126,7.7249,17.002,20.729,15.006,6.6391,26.103,7.0069,22.114,32.217,22.886,16.616,10.323,12.994,21.254,18.465,20.233,25.945,18.196,10.737,26.002,4.2478,15.099,9.452,11.336,10.823,11.391,15.658,29.56,19.608,22.018,15.489,8.6223,13.531,4.6106,14.925,8.5985,21.302,9.0654,16.914,13.751,5.0167,26.292,26.375,24.377,12.859,14.572,21.056,6.5623,14.122,6.5471,10.082,4.9943,16.807,4.6469,13.896,7.8996,6.419,16.482,16.882,9.3859,17.32,31.333,6.9512,19.001,13.127,19.157,10.644,26.124,3.1835,6.2353,4.4925,7.5404,12.938,20.619,7.3954,18.887,7.4353,11.835,13.339,16.08,7.2823,6.9469,16.13,14.321,5.6178,5.029,9.7301,4.852,15.306,22.795,7.0204,21.836,9.5468,4.884,3.1194,2.6002,14.098,13.274,8.6219,17.314,20.447,4.6722,17.043,16.892,22.012,14.598,2.1732,2.5976,33.441,23.441,9.41,19.296,7
"39362",0,47.604,0.48129,0.84071,193,0.51433,1.001,28.523,-29.838,3.2244,9.8001,214.62,0.34595,0.40143,0.91138,1.7962,1.1772,0.4627,-0.040146,0.52363,-0.0042764,-0.081273,0.01345,0.046151,0.04085,-0.0080143,0.040089,0.033452,-0.76794,13.209,3.0321,22.023,1.3519,14.647,19.377,17.046,5.1474,19.053,10.669,18.6,7.0065,15.985,16.499,16.137,26.613,11.293,16.663,11.048,10.334,7.8542,7.9633,15.002,12.247,5.055,4.9789,6.2129,11.177,6.9838,9.8659,4.9782,6.5321,3.3006,27.233,6.4989,11.217,21.428,5.1072,32.646,15.522,5.9652,14.679,19.718,13.566,15.346,6.9359,13.132,18.65,20.42,6.0873,15.393,25.455,21.262,33.084,16.636,12.955,10.093,21.513,27.395,8.3911,20.682,16.857,17.667,16.047,17.803,9.1619,5.8423,2.0857,16.76,12.352,12.521,15.483,15.274,8.7403,22.696,11.065,19.821,6.539,17.103,15.879,14.391,28.369,1.7678,3.4024,10.699,9.0537,17.844,8.7638,10.613,9.8691,1.6716,11.053,9.958,2.5183,11.804,20.1,7.815,23.343,17.488,2.6649,10.369,9.4488,18.591,5.4074,13.888,14.384,10.076,26.969,10.83,18.243,40.462,13.754,22.743,5.2099,10.851,3.5044,7
"39363",0,36.15,0.82397,0.97644,109,0.51685,1.0042,8.5331,-23.797,2.9268,9.5815,109.98,0.29232,0.30622,0.95126,1.7916,0.77257,0.46237,0.0070464,0.46441,0.049046,0.021959,-0.0089326,0.024127,-0.03764,0.003608,0.017958,-0.039113,-0.69894,4.3543,15.6,11.503,10.513,32.251,10.036,9.8887,15.417,6.5574,6.2143,15.97,3.9412,11.594,11.503,12.234,20.931,16.285,14.174,11.038,32.635,17.252,16.306,10.905,9.0274,9.7222,19.384,8.7155,3.0544,7.6203,2.1355,27.65,8.4253,18.141,14.174,14.609,6.8474,25.296,1.9812,14.594,13.407,15.431,6.1923,14.945,20.304,18.023,26.047,8.687,14.733,13.922,11.249,20.462,7.8962,15.085,14.119,28.056,1.4749,3.0016,3.2842,4.5679,13.718,8.2878,12.351,7.5043,16.388,29.997,16.96,8.519,3.138,17.778,24.216,10.265,17.584,20.06,13.854,7.5277,12.896,2.3195,20.112,15.884,4.9896,4.0303,9.0828,13.125,13.982,14.716,19.174,25.224,13.085,30.262,13.684,8.3216,13.771,4.3911,11.788,13.794,18.267,24.163,16.94,5.8057,17.385,5.15,16.143,16.569,6.5865,11.718,7.7654,4.7881,14.79,14.189,6.3266,19.372,7.2916,5.4605,17.659,14.275,9.9521,7
"39364",0,52.808,0.49425,0.81472,194,0.51541,1.0009,13.5,-30.577,2.791,11.722,198.57,0.32416,0.36451,0.8973,1.7642,1.0706,0.51708,0.0040503,0.51056,0.0057922,-0.0074339,-0.020668,-0.092667,0.11343,0.051997,-0.03667,-0.036106,-0.73824,7.2754,14.345,10.778,27.105,26.727,12.491,16.138,28.356,21.168,10.873,16.084,15.899,14.281,10.017,10.905,7.6864,9.0687,5.2693,27.107,25.188,4.7393,10.274,23.117,4.571,1.3797,21.15,22.969,12.251,4.8387,11.36,8.8125,14.802,14.673,25.446,12.969,8.3472,7.3412,20.73,7.1497,10.983,18.286,11.353,21.956,13.556,8.4405,30.193,21.002,9.7034,31.239,10.287,1.2971,21.547,11.134,17.806,10.395,16.762,17.659,17.182,13.435,19.445,23.092,16.966,11.132,21.133,12.533,6.8263,7.1758,2.3928,12.329,29.527,11.58,15.982,18.181,10.734,22.345,26.769,21.261,18.054,1.3401,25.35,27.516,9.0584,2.3573,12.105,14.198,16.15,11.483,4.5173,25.752,11.152,5.5144,11.257,12.529,19.124,16.857,16.203,1.1866,12.264,19.689,23.714,14.584,14.301,27.349,18.57,22.992,17.435,9.4136,24.725,4.789,13.063,6.9247,11.125,23.615,31.782,8.9769,9.8565,7
"39365",0,43.473,0.33779,0.96507,87,0.50164,0.99785,21.14,-200,2.0625,9.041,127.97,0.2804,0.28274,0.87516,1.7988,0.66699,0.52879,-0.03043,0.49806,-0.039691,0.031868,-0.0066781,-0.032549,-0.13665,0.011407,-0.011134,0.060197,-0.66522,17.481,9.0804,26.868,12.08,14.452,18.561,15.582,8.7173,13.924,6.7732,14.696,1.8821,15.105,16.849,14.61,20.821,13.369,9.9577,17.88,15.151,13.674,15.768,20.053,15.572,16.432,17.563,8.6742,5.4386,36.38,14.684,21.137,14.186,8.8147,16.881,5.3131,9.8223,13.135,17.121,5.658,16.385,18.371,18.846,22.025,16.344,7.6967,8.0718,7.7177,13.587,26.369,8.1774,12.173,26.669,7.4859,13.455,15.632,12.261,3.7135,12.914,15.158,7.9062,16.677,17.782,29.756,7.8186,25.403,22.449,25.012,9.7013,28.722,30.189,8.5171,3.538,1.1936,19.892,17.377,23.984,27.645,1.8363,23.986,13.446,25.755,11.849,7.2506,16.43,10.326,12.558,8.0628,6.4387,19.265,21.174,14.807,2.3377,20.483,16.471,11.527,14.765,6.2754,8.6722,11.063,12.777,18.748,13.669,23.685,11.956,14.929,18.997,5.6592,18.55,18.256,18.868,36.589,10.954,6.2751,15.503,11.976,30.592,7
"39366",0,41.328,0.49202,0.94405,163,0.4722,0.99389,22.54,-200,2.5154,8.4366,143.37,0.31769,0.34059,0.87634,1.8027,0.96779,0.48472,-0.010517,0.44088,0.03464,-0.013907,0.027894,-0.050955,0.015908,0.018628,0.0094626,-0.011344,-0.77085,14.069,23.596,12.867,11.188,13.463,13.402,12.256,29.055,19.359,13.322,18.019,28.869,23.082,13.918,17.813,17.645,20.711,9.8447,16.414,7.8398,8.9287,12.987,16.156,15.892,10.619,15.08,8.407,15.163,19.989,15.988,13.821,8.48,6.5292,14.251,5.5434,7.2901,9.3013,22.31,21.525,13.184,8.3943,16.819,7.1252,3.0689,18.451,13.631,8.5833,32.789,11.908,14.112,20.037,34.58,13.015,17.834,12.988,16.672,12.555,15.108,3.4857,28.118,15.35,9.6159,18.124,9.2127,21.894,20.006,14.858,5.0424,7.0137,12.527,12.989,13.117,33.141,26.276,6.577,21.115,2.5939,22.026,26.722,8.8091,3.6556,20.105,19.147,6.7855,26.294,25.114,24.229,2.2052,13.144,10.652,10.444,13.981,10.173,10.068,17.919,13.294,4.9895,11.088,8.9489,11.987,6.6203,14.769,6.7733,6.5842,9.9423,26.881,15.158,8.8528,17.027,2.7825,4.7622,11.323,13.905,1.945,30.109,2.1355,7
"39367",0,33.079,1.7647,0.81497,194,0.51244,0.9987,25.945,-200,2.9286,7.876,75.101,0.32149,0.33999,0.91474,1.8862,0.89389,0.47102,0.0073931,0.47993,0.004119,0.0065142,-0.024542,-0.048358,0.0067356,-0.012408,-0.0018992,-0.010014,-0.79581,8.9204,16.914,11.033,10.578,2.64,5.5489,2.5997,6.7276,5.7233,12.868,7.5335,6.0624,19.453,17.539,22.894,18.23,4.4807,16.523,17.806,14.838,3.0825,20.84,24.51,20.022,16.367,11.743,3.2668,12.238,28.492,16.975,11.271,2.6855,17.688,18.328,4.7718,21.348,17.503,18.451,8.2389,20.337,14.724,8.3299,27.406,15.549,10.421,12.527,25.413,15.128,17.827,30.69,20.376,23.168,7.506,8.5372,0.91655,12.678,13.62,3.3488,3.2022,14.422,15.548,20.856,16.689,17.466,16.613,17.147,5.1309,18.677,15.424,17.57,26.414,22.469,16.622,3.1343,13.991,4.5715,16.144,14.498,7.9253,8.466,15.288,11.002,19.702,13.173,1.6321,6.8534,11.391,10.743,1.8123,21.31,3.0244,7.494,10.941,8.0126,9.1433,8.3348,21.741,17.152,15.396,7.211,1.3181,17.678,4.4504,4.1698,9.6185,8.2075,10.119,15.549,5.9809,20.727,9.3693,21.888,17.821,18.085,22.328,5.2639,7
"39368",0,39.169,0.921,0.94411,156,0.54873,0.9943,21.747,-200,2.7049,11.088,210.75,0.30954,0.30764,0.90786,1.6572,0.79583,0.5336,-0.041027,0.50013,0.091253,0.0077892,-0.024914,0.10192,0.057922,-0.0053742,0.021081,-0.035624,-0.67627,11.66,19.139,12.008,3.4849,8.9797,29.482,15.871,11.439,14.1,19.472,23.462,12.81,23.516,24.57,18.516,24.865,3.0087,20.531,13.339,6.0043,11.97,5.5588,4.8081,22.303,6.2403,3.0078,8.7771,18.279,16.611,16,21.962,24.1,14.017,16.766,7.0868,27.615,13.748,2.6216,33.341,9.1111,23.654,24.449,9.0527,10.979,16.536,18.593,20.845,38.426,3.9469,7.1387,7.8115,7.6676,17.488,15.057,7.7629,8.1257,7.3999,27.189,4.0219,16.519,19.8,29.755,1.4979,22.516,7.2468,12.722,11.227,7.8987,20.723,23.989,24.297,3.0551,14.042,32.724,19.134,24.371,10.587,26.06,11.266,16.766,20.127,18.911,13.023,26.511,8.1656,16.306,6.9013,20.052,44.526,9.6622,11.269,16.917,5.3995,12.705,9.6965,7.2706,2.0638,14.618,17.298,4.8415,3.1471,14.739,10.22,12.21,6.8095,4.5801,15.188,11.847,12.584,15.556,15.704,16.09,17.521,11.747,21.869,12.221,7
"39369",0,47.299,0.77371,0.95047,146,0.48819,0.99591,21.811,-200,2.1125,9.0437,175.39,0.32164,0.33661,0.88088,1.924,0.91081,0.52016,-0.0021265,0.51424,-0.12054,-0.055839,-0.02815,-0.1732,0.015704,-0.019181,0.063385,-0.016468,-0.63945,23.114,7.4361,16.554,19.511,10.183,13.812,18.921,5.4767,6.5,14.791,3.5339,9.228,7.6572,7.0025,10.879,27.544,11.07,22.879,8.7605,12.773,22.157,7.9397,13.947,11.81,20.402,14.346,18.525,10.259,25.51,3.5689,18.18,8.3284,30.714,42.156,17.925,13.669,4.1612,20.924,23.804,19.044,19.592,4.6668,20.394,6.5368,16.426,18.258,8.9971,5.0716,17.854,32.088,8.2637,19.212,2.7305,14.447,12.276,26.57,23.944,13.381,17.389,6.5475,20.119,11.643,6.2637,10.569,19.343,10.085,3.719,17.179,10.885,3.3207,14.435,5.4898,4.0787,22.436,7.678,12.431,7.3687,17.518,11.806,15.096,23.07,15.095,19.875,26.4,11.674,8.4788,22.882,8.0383,19.63,14.074,9.7895,25.061,27.01,7.0423,34.914,6.6094,26.21,8.0338,11.838,6.9296,16.61,17.998,19.557,7.2393,6.4399,15.563,19.504,20.714,9.544,4.1179,20.976,18.486,12.484,20.357,25.745,9.9564,7
"39370",0,38.057,0.88871,0.93955,210,0.51134,0.99074,15.488,-200,1.8378,5.6218,96.204,0.30486,0.33694,0.87417,1.8205,1.0256,0.42769,-0.012081,0.49527,-0.00089854,0.012288,0.026304,-0.037903,-0.067375,-0.013765,-0.010262,0.0062728,-0.77679,5.8013,13.706,22.253,10.649,3.0192,6.9676,17.568,20.428,20.505,6.7414,8.0317,10.958,2.5142,15.417,18.828,20.336,8.1751,5.6335,5.9349,2.0651,12.219,20.731,15.756,15.55,6.0171,7.8448,8.6463,21.276,0.99103,19.734,14.391,16.482,11.1,6.8862,6.8458,19.824,13.018,4.7706,10.625,22.282,13.655,2.0298,15.227,9.9236,5.4261,25.791,8.729,3.6267,11.431,10.531,6.3771,17.654,10.266,21.861,17.252,13.121,5.1097,17.476,17.834,5.7445,18.682,15.578,13.637,10.837,13.193,1.7045,9.6262,18.173,15.141,6.3353,19.135,30.975,5.2982,8.1962,20.56,17.454,16.392,12.972,11.5,10.84,15.778,7.3276,14.005,23.268,18.877,12.454,11.046,7.0971,28.65,8.3031,1.7296,11.314,11.113,29.865,8.7536,29.672,15.891,3.3668,17.732,4.3773,13.208,19.972,9.7478,16.476,6.0236,15.381,10.921,4.969,10.407,12.063,4.7913,23.502,20.104,19.396,9.1234,16.443,7
"39371",0,56.382,0.49265,0.91865,199,0.49088,0.99946,8.9947,-200,3.0605,14.595,238.15,0.29732,0.31643,0.92465,1.7436,0.75503,0.53906,0.014307,0.5008,0.052367,-0.016193,0.024233,0.0087109,-0.039745,-0.04078,-0.0257,-0.025932,-0.77693,21.246,10.494,20.68,27.095,7.1185,20.36,20.87,21.496,20.017,10.94,5.1155,9.2471,15.265,4.9115,19.516,9.1136,15.199,16.761,16.814,10.461,26.262,13.413,1.7261,11.531,26.286,16.953,18.823,16.037,7.2844,15.429,23.955,12.129,6.2873,5.4662,18.982,19.794,11.67,10.678,19.359,18.495,8.4188,16.348,16.126,8.896,5.5752,12.038,6.6774,26.652,10.233,2.1435,20.783,13.697,5.6094,13.266,10.24,13.732,10.753,28.811,14.205,18.583,8.3903,16.938,13.751,8.4261,18.828,9.2759,1.1181,11.896,11.861,5.8926,18.779,30.114,19.3,19.647,18.454,30.347,15.736,18.291,11.695,24.064,22.599,8.2429,2.7395,12.347,13.168,3.3041,7.0044,25.096,3.2476,27.145,22.887,27.659,12.582,16.998,7.5019,10.06,28.444,22.545,12.95,6.6604,6.9615,12.137,14.505,3.9705,26.062,9.129,11.263,19.095,24.737,23.384,17.966,12.687,5.9904,7.2489,27.112,23.693,7
"39372",0,52.633,0.66691,0.99095,103,0.49989,1.0067,7.4654,-21.76,2.0905,8.6671,117.89,0.31336,0.31468,0.89496,1.6709,0.83711,0.47582,0.0031398,0.50458,0.093996,-0.0099389,0.030245,0.014825,-0.068843,0.01643,0.010333,-0.0034983,-0.80373,18.106,12.846,20.294,2.1473,10.098,8.0002,22.709,8.5977,6.736,24.274,4.2405,6.8946,10.216,11.222,13.19,8.7466,13.762,8.2647,14.967,31.582,10.482,14.107,11.317,15.124,7.4828,16.524,7.903,6.5739,12.642,14.197,23.953,16.548,19.87,9.4716,16.345,13.684,24.148,6.4071,13.23,22.56,9.4199,10.644,18.593,12.952,15.514,4.5209,30.909,10.214,13.809,21.306,2.5963,4.8801,13.743,19.76,3.1103,15.659,28.763,12.384,24.499,6.6251,8.2603,14.55,6.8166,13.908,25.355,16.152,13.112,19.199,15.37,12.432,6.8293,20.782,13.66,21.105,3.8319,27.619,7.7598,12.381,12.82,13.25,6.2859,7.5529,10.661,12.772,6.7548,22.977,20.661,7.521,20.149,15.633,19.924,15.008,9.3244,12.88,29.847,11.712,14.739,7.9106,10.413,31.296,7.1077,18.553,13.044,25.341,12.174,2.8034,17.293,6.8806,15.119,17.392,23.102,13.229,6.7003,7.5317,14.005,23.098,7
"39373",0,35.348,1.8941,0.92492,136,0.53851,1.0004,22.646,-33.54,2.2401,7.5167,123.2,0.30101,0.31915,0.92788,1.8938,0.83698,0.5086,-0.004984,0.49247,-0.044643,0.045335,-0.035158,0.13781,0.025402,0.0094483,0.023742,-0.01365,-0.81595,12.863,9.0914,8.1907,14.422,8.71,6.9977,8.214,9.0873,4.4525,12.358,7.1021,13.048,7.31,18.511,20.235,13.703,9.6491,26.307,24.28,11.578,13.518,17.473,14.292,16.048,20.527,16.371,10.203,15.496,20.439,24.061,6.7245,10.597,8.1391,9.0601,8.4628,4.3789,7.6255,7.7013,15.208,9.25,11.017,15.782,10.38,6.6141,34.949,7.9591,3.581,9.3663,23.541,16.706,10.612,28.603,8.7688,1.5037,30.87,11.917,7.7626,19.575,11.16,18.392,7.4455,17.307,11.816,19.927,35.433,6.3884,8.5959,32.695,3.259,3.6163,24.389,20.411,27.395,8.8635,22.356,8.5817,8.5603,8.9923,22.656,3.1313,12.199,18.82,12.222,9.186,12.227,23.268,5.3263,20.21,23.961,32.044,11.491,13.068,13.421,15.557,12.536,5.1862,4.5955,27.148,4.4176,11.164,10.518,15.381,11.389,15.122,17.536,8.8453,9.7604,8.0793,13.339,7.1981,23.201,22.313,1.0024,3.8977,5.9165,24.72,7
"39374",0,37.49,1.378,0.90748,152,0.5314,0.99282,20.401,-200,1.7511,8.9332,211.92,0.31883,0.35849,0.97043,1.8993,1.0526,0.49923,-0.028716,0.50692,-0.03482,0.0094352,-0.01618,0.048134,0.082648,0.03141,-0.016584,-0.04752,-0.75807,13.261,13.367,11.665,27.259,22.818,9.8738,8.571,17.14,28.267,37.307,2.2614,12.006,5.0291,21.6,4.6138,4.8831,16.513,18.678,14.456,12.926,10.13,2.9819,16.93,8.2733,13.826,10.108,25.874,6.5125,6.958,11.364,20.784,11.752,12.691,15.383,22.269,8.1405,18.49,19.673,13.293,10.311,16.482,5.9549,21.412,23.253,5.0344,27.663,12.703,16.694,32.942,11.87,19.319,5.738,24.363,15.427,18.838,6.4397,11.599,27.867,18.731,18.702,14.625,16.165,30.173,15.833,5.1144,29.801,28.237,2.5414,13.681,19.532,25.871,10.665,5.745,5.4568,14.188,12.563,0.90028,7.9196,15.125,7.0734,1.0769,14.855,14.3,10.961,12.341,26.648,10.593,19.313,7.2609,31.173,7.4568,11.941,2.7138,2.3173,11.688,16.417,21.876,18.241,13.593,14.617,9.3857,25.87,18.305,10.071,9.146,7.8178,21.592,11.59,31.547,2.3096,5.119,16.813,5.8641,8.3748,20.869,17.775,7
"39375",0,45.102,1.0114,0.9655,134,0.56805,1.0042,27.97,-23.746,1.6486,6.1635,116.32,0.28888,0.27654,0.89833,1.784,0.69147,0.55801,0.042685,0.49037,-0.018717,0.017105,0.0088663,0.02171,-0.028997,-0.020058,0.026799,0.066264,-0.72427,16.817,18.435,18.227,26.495,14.741,14.658,21.579,28.719,14.901,23.187,9.6529,12.039,4.9833,11.571,16.496,20.985,3.212,27.812,11.983,21.984,21.696,10.001,18.974,3.4416,7.154,10.262,8.332,9.7565,16.686,10.486,4.372,19.206,6.9096,9.5236,16.844,27.447,11.187,10.926,16.221,7.5612,14.221,2.8743,19.545,13.207,17.574,8.3996,19.642,19.215,15.496,11.376,22.286,34.593,7.9483,33.373,15.255,31.32,17.51,14.126,29.177,9.4326,14.969,22.705,7.3481,8.1281,18.007,13.906,12.264,17.446,19.728,10.644,14.462,8.4898,3.2209,4.7059,7.8307,8.4558,9.589,16.134,21.684,12.257,16.984,15.031,11.653,17.028,14.525,18.584,25.142,12.136,14.862,29.891,15.031,12.839,14.425,19.027,3.429,14.593,24.248,9.2652,9.5547,20.592,30.439,9.0698,15.869,13.53,5.3838,12.139,9.1817,11.262,21.793,13.678,15.831,15.813,5.7372,14.273,10.6,24.686,7
"39376",0,42.777,0.79344,0.99031,15,0.59689,0.99549,19.847,-200,1.4029,4.9758,63.539,0.29395,0.28903,0.93931,1.9082,0.70243,0.49912,0.0073858,0.50867,-0.020645,-0.00036761,0.0043157,-0.034671,-0.044959,0.037755,0.025504,-0.0089626,-0.72518,24.799,17.997,5.636,7.8051,5.2378,5.6539,17.264,8.9752,17.529,16.542,6.2336,17.622,9.2451,20.236,19.463,18.012,7.5482,14.595,10.692,10.81,16.15,17.187,20.441,11.571,12.391,11.714,3.5415,25.728,5.2629,6.6839,9.1933,22.739,7.5712,7.2992,15.008,12.687,7.2458,11.985,1.3445,7.3632,21.063,6.9971,6.5676,5.9645,5.0178,14.847,7.0018,25.68,18.132,25.854,12.992,31.789,16.38,10.624,14.367,13.434,15.364,19.584,8.6835,19.21,1.8625,11.102,11.971,19.477,21.406,10.616,20.589,14.056,16.658,2.9573,9.5189,6.7518,20.835,11.94,13.8,19.438,14.699,9.5162,17.469,8.9632,5.0483,21.853,8.8147,3.7654,33.158,6.0145,15.956,5.2269,6.4308,8.9159,15.03,22.121,11.444,11.834,18.326,11.045,27.663,17.285,26.05,16.517,12.807,15.025,1.9686,30.033,1.8706,16.382,17.095,11.256,11.967,3.2192,31.843,7.223,6.8707,18.373,12.066,16.011,7
"39377",0,67,0.8448,0.93999,120,0.48689,0.99528,21.585,-200,2.5762,9.7932,153.41,0.32553,0.3677,0.85418,1.7769,1.0015,0.47133,0.019362,0.53059,0.037142,-0.023483,-0.0063336,0.039422,0.088025,-0.049908,-0.0083683,-0.00041891,-0.77094,11.568,11.289,2.7852,16.176,6.6037,14.368,10.471,20.528,9.29,28.651,20.482,23.342,12.294,32.539,4.4355,14.761,20.541,16.891,13.425,9.2568,4.8645,11.313,10.206,5.2299,18.336,25.899,2.9626,19.311,20.306,21.022,14.768,24.367,16.334,21.31,15.114,7.8199,11.565,10.372,9.1912,10.075,5.9343,24.664,27.703,7.742,11.936,18.682,2.2601,13.229,5.5671,15.339,12.057,5.446,11.89,5.9187,8.4952,23.557,4.7788,19.584,14.95,11.492,9.5877,17.102,10.096,4.537,19.666,7.5472,18.571,2.7133,6.655,18.981,16.485,4.1364,4.4446,18.613,16.466,10.965,11.98,8.7098,7.5748,18.563,15.004,13.465,3.9871,17.619,14.762,11.899,28.683,4.9406,14.609,11.209,13.962,5.5665,17.856,11.126,13.537,8.0212,1.3068,18.661,20.291,11.83,4.4308,17.51,13.064,12.469,4.5217,21.823,24.496,5.0087,11.04,17.574,14.881,16.771,15.187,30.857,7.7165,16.234,7
"39378",0,42.965,0.66046,0.95308,143,0.47328,0.99232,19.027,-200,1.8401,5.9528,58.291,0.2979,0.27686,0.88535,1.7434,0.68871,0.48799,0.017016,0.53933,0.06632,-0.0084944,-0.0056275,-0.13857,-0.040489,-0.00044738,-0.033462,-0.024458,-0.63941,10.772,1.8316,14.723,22.57,23.793,7.4117,36.86,25.713,17.208,9.0079,18.067,12.89,10.755,10.723,7.4915,13.845,22.224,4.5855,24.388,7.4566,20.04,12.677,18.996,10.428,16.263,9.4694,16.326,10.758,25.345,8.2024,33.254,6.4593,22.053,22.297,4.8228,14.111,10.801,19.42,17.155,20.853,13.768,15.326,10.495,1.5008,6.7366,18.207,10.028,17.727,15.244,18.065,2.334,20.421,16.944,19.551,20.724,14.017,18.562,9.4224,13.335,3.3955,12.328,8.6746,22.133,17.641,1.7005,21.049,12.633,15.121,14.908,12.806,9.0001,6.7216,11.049,19.217,1.6046,5.9031,2.2473,4.7174,14.663,11.263,4.9238,21.099,13.448,21.499,15.867,23.737,13.047,16.239,13.962,9.9002,8.4583,5.7909,22.499,18.195,15.219,14.869,14.769,5.2596,18.868,3.6072,20.33,24.967,5.9173,8.2452,2.8014,10.538,20.017,3.084,12.902,6.5069,13.402,12.996,15.557,7.0332,20.031,16.103,7
"39379",0,55.434,0.82665,0.7275,131,0.58375,0.99975,45.568,-200,1.7987,7.1329,127.14,0.31223,0.34948,0.93593,1.796,0.93232,0.46226,0.0072308,0.43914,0.012372,0.0027903,-0.025874,-0.018196,-0.026324,-0.0037384,0.0059214,0.073587,-0.70778,9.6051,2.2564,5.7665,9.1598,4.5764,0.92744,16.806,8.5054,2.2829,8.4801,5.3471,18.239,14.607,6.785,23.022,11.014,16.085,15.309,16.169,23.933,2.2495,10.979,7.946,1.1348,24.754,20.479,10.38,9.5506,21.218,9.0316,6.942,20.019,9.4433,28.162,20.131,6.0067,10.012,21.08,9.3318,7.7699,25.35,17.309,18.125,9.2746,6.9187,13.973,19.368,8.7881,16.212,14.335,22.077,15.547,17.694,20.022,14.775,34.343,8.783,13.611,15.612,14.839,17.712,10.166,16.696,14.683,6.5321,23.387,11.885,13.352,11.275,10.302,28.406,8.2161,14.704,21.571,4.1868,3.3846,14.353,15.149,27.106,9.0853,4.5793,4.0994,33.783,9.683,7.6673,10.348,25.77,21.282,24.269,25.504,2.5158,20.722,6.4454,8.7985,7.79,17.727,9.3172,5.1704,10.05,14.574,12.114,6.6985,13.504,11.063,0.58575,3.1235,16.999,28.224,14.855,7.815,9.334,3.4625,22.06,27.398,11.931,22.639,7
"39380",0,61.629,0.97455,0.89303,207,0.56662,0.99503,26.662,-200,3.1554,10.542,133.46,0.29954,0.30512,0.91564,1.7493,0.78258,0.51895,0.019144,0.49569,0.055114,0.025661,0.034674,0.004713,-0.015579,0.010506,-0.0047901,-0.014231,-0.77314,27.011,16.897,4.1137,26.047,23.043,24.634,22.88,12.824,9.8321,13.029,2.1134,2.4966,16.048,19.439,16.506,4.8869,32.359,10.734,19.711,7.1644,9.0448,12.073,17.453,11.759,15.848,8.8961,14.579,16.498,11.756,8.7793,25.616,20.014,11.982,15.058,14.758,6.4177,15.464,11.644,16.943,21.103,16.5,29.227,10.079,12.119,19.653,30.184,5.6676,17.569,10.719,16.557,2.5426,21.389,21.954,16.728,14.724,22.285,28.67,23.599,16.014,13.369,5.9749,18.448,7.8659,17.151,26.559,12.563,21.937,7.9369,6.3314,17.441,11.696,17.248,15.804,2.9142,5.8172,9.4245,13.781,8.5608,4.9893,9.37,7.4188,8.8289,19.188,18.353,20.524,6.7699,14.26,8.483,7.8898,11.936,5.4596,15.727,33.97,33.269,8.3341,18.759,25.689,13.624,27.909,3.5456,12.428,5.8981,20.765,15.332,17.311,13.353,13.32,11.261,10.433,21.838,10.082,24.894,16.78,4.2045,24.533,7.3625,7
